grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat
9,2370,640,1999-01-01,0,98112,47.6341
7,1120,240,2003-01-01,0,98199,47.6526
8,2080,0,1998-01-01,0,98059,47.4909
7,1110,0,1946-01-01,0,98117,47.6857
8,1560,0,2004-01-01,0,98053,47.7128
10,3140,380,1929-01-01,0,98199,47.6429
8,1380,900,1949-01-01,0,98166,47.4558
7,1370,0,1988-01-01,0,98059,47.4824
8,2160,180,1925-01-01,0,98103,47.6868
9,3170,0,2001-01-01,0,98001,47.3179
7,1380,0,1986-01-01,0,98133,47.7059
9,2700,0,1999-01-01,0,98042,47.3753
8,1300,0,1983-01-01,0,98028,47.7768
8,1900,0,2006-01-01,0,98053,47.7082
9,3750,0,2001-01-01,0,98074,47.6325
7,1552,0,2012-01-01,0,98092,47.3205
9,2500,0,1991-01-01,0,98074,47.6251
8,1770,0,1952-01-01,0,98177,47.7232
12,4210,0,1995-01-01,0,98006,47.553
9,2170,0,1994-01-01,0,98030,47.385
7,1510,0,1951-01-01,0,98146,47.4924
7,1870,0,1959-01-01,0,98038,47.4038
8,1570,0,1984-01-01,0,98074,47.6324
9,2480,0,2000-01-01,0,98052,47.6835
8,2140,1440,1937-01-01,0,98155,47.7646
7,1080,400,1950-01-01,0,98133,47.774
7,1310,1300,1941-01-01,0,98115,47.675
7,1700,0,1993-01-01,0,98003,47.2623
7,1240,0,1968-01-01,2014,98166,47.4576
7,1000,660,1946-01-01,0,98133,47.7169
6,1620,0,1918-01-01,0,98178,47.5091
7,1130,0,1908-01-01,0,98108,47.5254
7,1310,0,1906-01-01,0,98103,47.6624
7,910,800,1977-01-01,0,98042,47.3634
7,2140,0,1957-01-01,0,98118,47.5494
7,2350,0,1972-01-01,0,98011,47.7407
7,1570,0,1963-01-01,0,98028,47.736
9,2780,0,1993-01-01,0,98045,47.4798
8,1320,1220,1948-01-01,0,98116,47.5709
7,1250,1250,1968-01-01,0,98008,47.6225
7,1380,700,1993-01-01,0,98002,47.2846
7,1290,470,1988-01-01,0,98126,47.5602
8,1760,0,1957-01-01,0,98005,47.6347
7,1940,0,1990-01-01,0,98023,47.2911
9,3010,0,2000-01-01,0,98056,47.5212
8,2460,0,2012-01-01,0,98168,47.4889
5,750,0,1920-01-01,0,98103,47.6938
6,680,620,1950-01-01,1987,98006,47.567
9,2340,1370,1977-01-01,0,98006,47.5686
9,1920,440,1986-01-01,0,98028,47.7363
9,3190,0,2014-01-01,0,98034,47.7153
8,2181,0,2006-01-01,0,98001,47.3503
7,1890,0,1952-01-01,0,98133,47.7676
8,1680,930,1934-01-01,0,98117,47.684
8,3090,0,1918-01-01,0,98117,47.6851
7,860,0,1956-01-01,0,98117,47.6977
7,1000,0,1980-01-01,0,98058,47.4405
9,2760,0,1990-01-01,0,98058,47.465
9,3490,0,1990-01-01,0,98077,47.7406
9,2960,0,2006-01-01,0,98038,47.3601
6,840,440,1917-01-01,0,98118,47.5532
10,1640,1590,2000-01-01,0,98033,47.6838
7,1230,600,1953-01-01,0,98118,47.5145
7,1420,0,1974-01-01,0,98059,47.4608
6,1580,0,1900-01-01,0,98117,47.6839
7,1130,830,1984-01-01,0,98028,47.7769
7,1670,0,1965-01-01,0,98178,47.4893
7,1670,0,1958-01-01,0,98002,47.3139
8,1790,1170,1968-01-01,0,98103,47.6971
7,1670,750,1946-01-01,0,98177,47.7042
7,1420,0,1966-01-01,0,98166,47.478
7,1370,800,1975-01-01,0,98116,47.5668
6,1160,150,1945-01-01,0,98126,47.5384
7,1060,770,1962-01-01,0,98028,47.7333
7,730,630,1986-01-01,0,98107,47.6753
9,1760,1680,1976-01-01,0,98003,47.3427
7,1290,720,1990-01-01,0,98103,47.6945
10,2450,0,1990-01-01,0,98038,47.3746
9,1580,1450,1991-01-01,0,98033,47.689
7,1470,1010,1973-01-01,0,98027,47.4579
10,3140,1170,1988-01-01,0,98177,47.7735
8,2120,0,1983-01-01,0,98052,47.7159
8,2210,0,1901-01-01,0,98122,47.6105
7,1400,0,1976-01-01,0,98059,47.479
7,1790,970,1910-01-01,2003,98144,47.589
9,2550,0,1992-01-01,0,98072,47.7742
9,2220,0,2000-01-01,0,98112,47.6364
6,1320,0,1914-01-01,0,98002,47.3098
8,1640,800,1982-01-01,0,98133,47.7152
10,3780,0,1999-01-01,0,98075,47.589
10,3190,1530,1998-01-01,0,98059,47.508
8,1760,600,1949-01-01,0,98115,47.6919
6,890,0,1919-01-01,0,98178,47.4976
7,1170,600,1968-01-01,0,98052,47.6935
7,1720,0,1994-01-01,0,98027,47.4487
8,2020,470,1999-01-01,0,98005,47.5893
7,1010,880,1969-01-01,0,98056,47.5147
7,1020,0,1930-01-01,1973,98115,47.6971
8,2420,0,1997-01-01,0,98022,47.2089
7,1600,0,1948-01-01,0,98155,47.7397
10,2000,1370,1982-01-01,0,98040,47.5591
8,1720,0,1973-01-01,0,98023,47.3192
6,1090,0,1973-01-01,0,98166,47.459
8,1090,0,1987-01-01,0,98074,47.6256
9,3600,0,1951-01-01,0,98112,47.6308
8,1760,1000,1956-01-01,0,98115,47.676
8,2770,0,1967-01-01,0,98033,47.6585
7,2040,480,1954-01-01,0,98028,47.7642
7,1960,0,1980-01-01,0,98002,47.33
8,1760,0,1902-01-01,0,98112,47.6246
7,850,240,1950-01-01,0,98115,47.6934
7,1960,0,1968-01-01,0,98034,47.7256
6,1220,0,1947-01-01,0,98033,47.6934
8,1350,380,1971-01-01,0,98177,47.7694
8,1830,0,1979-01-01,0,98058,47.4445
7,1600,0,2009-01-01,0,98042,47.3678
10,2040,0,1980-01-01,0,98052,47.6479
9,2710,0,2003-01-01,0,98059,47.4922
6,840,300,1907-01-01,0,98144,47.5897
6,930,0,1924-01-01,0,98125,47.7091
8,1010,0,1980-01-01,0,98074,47.6223
7,2380,0,1909-01-01,0,98107,47.6722
7,1240,620,1977-01-01,0,98034,47.7332
7,1440,0,1968-01-01,0,98003,47.2738
8,2980,0,2001-01-01,0,98053,47.6872
9,2670,0,2000-01-01,0,98065,47.5342
7,2150,0,1960-01-01,0,98008,47.6253
10,1740,1420,1978-01-01,0,98011,47.7477
7,1470,420,1949-01-01,2013,98006,47.5621
8,2810,0,2004-01-01,0,98011,47.7735
7,2690,0,2004-01-01,0,98065,47.5302
7,1230,0,1984-01-01,0,98042,47.3675
7,950,0,1977-01-01,0,98034,47.7308
6,980,220,1943-01-01,0,98106,47.5276
7,1670,0,1947-01-01,0,98125,47.7249
7,1470,670,1977-01-01,0,98034,47.7213
8,1440,0,2008-01-01,0,98053,47.7092
8,1800,1250,1966-01-01,0,98034,47.7249
8,2570,0,1996-01-01,0,98092,47.2622
7,1840,0,1997-01-01,0,98116,47.562
7,1250,0,1947-01-01,0,98125,47.7294
7,1410,0,1948-01-01,0,98133,47.7161
7,1560,0,1952-01-01,0,98004,47.623
6,960,0,1960-01-01,0,98002,47.2891
8,1870,0,1992-01-01,0,98188,47.4435
7,900,0,1946-01-01,0,98107,47.6695
7,1280,770,1957-01-01,0,98178,47.4916
6,2400,0,1913-01-01,1945,98011,47.7607
8,1850,0,1989-01-01,0,98033,47.6908
6,1220,0,1980-01-01,0,98014,47.6462
9,1760,1380,1984-01-01,0,98065,47.5244
9,1800,610,1929-01-01,0,98117,47.6796
9,3130,0,1994-01-01,0,98045,47.4761
9,2300,0,1998-01-01,0,98027,47.5504
7,1590,1250,1962-01-01,0,98155,47.7609
7,1400,400,1926-01-01,0,98103,47.6831
7,1190,0,1953-01-01,0,98166,47.4319
7,1710,0,1988-01-01,0,98023,47.2917
7,1360,540,1922-01-01,1990,98010,47.3102
6,880,0,1945-01-01,0,98178,47.5013
7,1030,1030,1929-01-01,0,98126,47.5705
6,760,600,1941-01-01,0,98133,47.7503
8,1680,0,2008-01-01,0,98053,47.7088
8,2980,0,2011-01-01,0,98019,47.734
8,1500,630,1968-01-01,0,98004,47.638
9,2650,0,1989-01-01,0,98028,47.768
8,1160,540,1998-01-01,0,98126,47.5369
9,1590,1090,1956-01-01,0,98166,47.4396
8,2530,0,1980-01-01,0,98038,47.4188
10,2520,0,1988-01-01,0,98074,47.631
8,1630,0,1990-01-01,0,98092,47.2622
6,730,0,1918-01-01,0,98107,47.6751
7,910,0,1971-01-01,0,98106,47.5278
12,4510,0,1998-01-01,0,98033,47.6491
7,1110,0,1957-01-01,0,98008,47.6034
7,1450,0,1962-01-01,0,98034,47.7304
8,1590,1320,1977-01-01,0,98075,47.5916
7,1620,980,1936-01-01,0,98119,47.6413
5,730,0,1943-01-01,0,98168,47.4808
8,2440,0,1950-01-01,0,98105,47.6629
7,1390,900,1963-01-01,0,98178,47.5034
6,720,0,1925-01-01,0,98136,47.5185
7,940,0,1958-01-01,0,98032,47.3756
8,1540,0,1982-01-01,0,98034,47.722
6,1140,0,1967-01-01,0,98045,47.4452
7,2100,0,1964-01-01,0,98007,47.5947
8,2020,650,1941-01-01,0,98199,47.6499
8,2130,620,1901-01-01,1987,98119,47.6513
8,1590,980,1979-01-01,0,98023,47.2986
7,1130,530,1976-01-01,0,98072,47.7628
7,850,850,1969-01-01,0,98033,47.6863
7,1530,0,2010-01-01,0,98042,47.3528
6,1260,0,1943-01-01,0,98056,47.491
7,1380,1380,1964-01-01,0,98118,47.5396
7,1830,0,1990-01-01,0,98023,47.2895
7,1380,780,1987-01-01,0,98126,47.5352
5,1770,0,1948-01-01,0,98166,47.4753
8,1410,800,1968-01-01,0,98117,47.697
12,4560,0,1990-01-01,0,98034,47.6995
9,2110,0,2004-01-01,0,98029,47.5513
6,1130,0,1908-01-01,0,98144,47.5978
8,1960,0,2001-01-01,0,98030,47.3834
8,1450,780,1928-01-01,0,98178,47.5078
7,2350,0,1961-01-01,0,98178,47.4939
6,1340,0,1931-01-01,0,98168,47.4727
9,2160,0,1956-01-01,0,98146,47.502
7,850,850,1950-01-01,0,98115,47.6973
7,1650,0,2003-01-01,0,98053,47.6819
6,1540,0,1954-01-01,0,98002,47.323
9,3920,0,2007-01-01,0,98065,47.5427
8,3250,0,2009-01-01,0,98059,47.4956
7,1360,0,1966-01-01,0,98058,47.4558
7,1480,0,1992-01-01,0,98038,47.3542
8,2360,0,2001-01-01,0,98034,47.712
7,1800,0,2001-01-01,0,98108,47.5401
10,2540,0,1998-01-01,0,98075,47.5882
6,1200,0,1943-01-01,0,98168,47.475
6,710,0,1943-01-01,0,98178,47.4886
8,2640,0,2011-01-01,0,98038,47.3551
8,3010,0,2006-01-01,0,98133,47.709
7,2770,0,2001-01-01,0,98053,47.686
8,2310,0,2008-01-01,0,98117,47.6937
8,1430,630,1992-01-01,0,98092,47.321
7,1880,0,2007-01-01,0,98038,47.366
7,1340,940,1947-01-01,0,98105,47.6674
7,1380,0,1900-01-01,2000,98122,47.6109
7,1180,0,1969-01-01,0,98034,47.7233
7,1100,550,1977-01-01,0,98031,47.3944
7,2030,0,1963-01-01,0,98008,47.586
8,1600,510,1941-01-01,0,98115,47.6819
7,1330,800,1965-01-01,0,98008,47.629
7,1690,0,1969-01-01,0,98003,47.3444
10,2510,0,1968-01-01,0,98034,47.6982
10,3530,0,2001-01-01,0,98040,47.5894
7,1470,0,1990-01-01,0,98001,47.2587
8,1840,0,1966-01-01,0,98023,47.3122
6,1300,560,1918-01-01,0,98116,47.5586
8,1940,0,1992-01-01,0,98031,47.3877
11,4420,0,2003-01-01,0,98004,47.6354
6,800,0,1944-01-01,0,98178,47.5001
11,2620,1080,1988-01-01,0,98006,47.5662
7,1400,0,1948-01-01,0,98146,47.5066
8,2250,0,1991-01-01,0,98034,47.7115
9,2230,0,1987-01-01,0,98007,47.6594
7,1950,0,2001-01-01,0,98146,47.4938
9,2550,0,1905-01-01,0,98122,47.6092
10,2750,0,1998-01-01,0,98075,47.5894
8,2290,0,1955-01-01,0,98004,47.5887
9,2350,0,1977-01-01,0,98039,47.6232
6,860,860,1948-01-01,2002,98118,47.5554
9,2810,0,2007-01-01,0,98038,47.3689
7,940,0,1955-01-01,0,98103,47.6878
7,1190,0,1946-01-01,0,98155,47.7487
7,1390,0,1969-01-01,0,98168,47.4969
7,1660,0,1981-01-01,0,98042,47.3793
8,1920,0,1998-01-01,0,98092,47.2608
7,1460,0,1958-01-01,0,98166,47.4698
7,1370,0,1957-01-01,0,98022,47.2027
6,840,210,1943-01-01,0,98168,47.5024
9,3360,0,2006-01-01,0,98053,47.7037
9,3160,0,1983-01-01,0,98074,47.6318
9,2480,0,1973-01-01,0,98005,47.6441
10,2720,0,1994-01-01,0,98077,47.7402
8,2070,0,1987-01-01,0,98023,47.3202
8,2170,0,1952-01-01,0,98177,47.7542
9,3260,0,2013-01-01,0,98059,47.4812
8,2250,0,1999-01-01,0,98074,47.6569
7,1200,750,1987-01-01,0,98092,47.2762
7,2220,0,1991-01-01,0,98019,47.7586
7,1000,330,1981-01-01,0,98055,47.4605
7,1190,0,1946-01-01,0,98155,47.7538
8,1570,1200,1976-01-01,0,98006,47.5706
9,2310,0,1997-01-01,0,98155,47.7544
8,1330,250,1947-01-01,0,98199,47.6339
10,1910,890,1932-01-01,2002,98109,47.6421
7,1500,0,1994-01-01,0,98011,47.75
7,1070,1070,1947-01-01,0,98119,47.6435
8,1450,880,1973-01-01,0,98006,47.562
9,2440,1390,1962-01-01,0,98008,47.5849
8,3270,1240,1941-01-01,2000,98117,47.6852
8,1660,500,1974-01-01,0,98005,47.6378
10,2230,940,1975-01-01,0,98102,47.6349
12,3350,2200,2000-01-01,0,98039,47.6395
7,1520,0,1954-01-01,0,98133,47.7712
10,3410,0,1982-01-01,0,98006,47.5559
7,1830,0,2003-01-01,0,98038,47.3541
7,1550,0,2000-01-01,0,98001,47.3299
7,1520,0,2004-01-01,0,98038,47.3842
7,620,620,1939-01-01,1991,98023,47.3219
7,2380,0,1999-01-01,0,98188,47.4486
9,1830,890,1988-01-01,0,98052,47.6466
8,2210,0,1998-01-01,0,98045,47.4845
6,1050,0,1959-01-01,0,98023,47.3274
7,1940,0,1994-01-01,0,98092,47.3191
7,1420,0,1981-01-01,0,98034,47.7245
7,1690,0,1989-01-01,0,98010,47.311
7,1160,0,1968-01-01,0,98077,47.7427
8,2040,0,1988-01-01,0,98074,47.6347
8,1840,0,1989-01-01,0,98001,47.3207
7,1210,230,1948-01-01,0,98115,47.6778
7,1390,0,1954-01-01,0,98155,47.7758
8,1160,310,2005-01-01,0,98029,47.5468
8,1604,172,2006-01-01,0,98103,47.6539
7,1180,460,1967-01-01,0,98008,47.6252
9,2860,0,2000-01-01,0,98074,47.6067
7,1020,720,1962-01-01,0,98168,47.4787
7,1390,0,1962-01-01,0,98023,47.3208
9,1660,1070,1948-01-01,0,98199,47.6387
8,1435,0,1969-01-01,0,98058,47.4525
7,1090,550,1954-01-01,0,98003,47.3256
8,2630,0,1986-01-01,0,98072,47.775
7,1580,0,1959-01-01,0,98059,47.481
8,1740,0,2009-01-01,0,98002,47.3363
7,1100,800,1954-01-01,0,98178,47.5121
10,3130,0,1990-01-01,0,98075,47.56
10,3500,0,1999-01-01,0,98040,47.5641
7,1090,1040,1956-01-01,0,98166,47.4593
8,950,0,2003-01-01,0,98102,47.6226
8,1720,0,1987-01-01,1999,98052,47.6791
7,830,0,1996-01-01,0,98038,47.3839
4,660,0,1912-01-01,0,98032,47.3881
8,2310,280,1907-01-01,0,98122,47.6038
7,1600,0,2000-01-01,0,98001,47.3303
10,3320,1070,2003-01-01,0,98029,47.5566
10,3560,0,1988-01-01,0,98023,47.3019
8,2860,0,1958-01-01,0,98065,47.5265
8,1640,0,1987-01-01,0,98029,47.5684
6,1060,440,1947-01-01,0,98118,47.5689
9,2870,1120,1922-01-01,1999,98144,47.5744
10,2610,0,1988-01-01,0,98053,47.6662
7,1470,0,1988-01-01,0,98117,47.6964
7,700,0,1945-01-01,0,98117,47.701
11,3960,0,2001-01-01,0,98059,47.5211
6,900,0,1959-01-01,0,98002,47.2881
7,2010,0,1922-01-01,0,98112,47.6408
7,1420,520,1979-01-01,0,98001,47.3385
6,1510,0,1946-01-01,0,98002,47.3015
8,1350,670,1952-01-01,0,98117,47.6758
9,3000,1430,2001-01-01,0,98056,47.5156
11,3150,860,1990-01-01,0,98040,47.5359
8,3070,0,1970-01-01,0,98034,47.7316
7,1460,0,1956-01-01,0,98003,47.3253
9,3260,0,2003-01-01,0,98065,47.5414
6,830,0,1922-01-01,0,98126,47.5674
9,2150,240,1924-01-01,0,98102,47.6272
6,1130,0,1944-01-01,0,98166,47.4779
7,1120,0,1946-01-01,0,98125,47.7034
7,1410,0,1966-01-01,0,98030,47.3736
7,1750,0,1991-01-01,0,98033,47.6954
7,1040,0,1926-01-01,0,98103,47.6558
7,1630,0,2004-01-01,0,98053,47.6807
7,940,440,1963-01-01,0,98023,47.3196
10,3680,0,1990-01-01,0,98074,47.6193
7,1250,0,1970-01-01,0,98072,47.7514
8,1980,680,1996-01-01,0,98092,47.2631
6,620,0,1963-01-01,0,98168,47.4862
8,2600,0,1979-01-01,0,98006,47.5533
8,2150,0,1953-01-01,2004,98039,47.6335
7,1070,400,1916-01-01,0,98126,47.5463
6,1380,0,1915-01-01,0,98002,47.3006
9,1120,560,2014-01-01,0,98119,47.6425
7,1000,0,1950-01-01,0,98146,47.5007
7,1230,400,1983-01-01,0,98034,47.7273
7,1360,430,1976-01-01,0,98072,47.7362
6,890,0,1951-01-01,0,98115,47.691
7,820,470,1952-01-01,0,98004,47.6296
7,1400,1020,1973-01-01,0,98133,47.7583
10,2890,790,2008-01-01,0,98115,47.6956
9,1600,1420,1979-01-01,0,98155,47.7735
10,4240,0,2006-01-01,0,98033,47.6526
8,1580,1550,1973-01-01,0,98023,47.3099
7,900,0,1940-01-01,0,98126,47.5467
9,1710,1170,1958-01-01,2002,98033,47.6938
8,2390,0,1964-01-01,0,98040,47.5755
7,1050,400,1955-01-01,0,98166,47.4569
7,1070,0,1978-01-01,0,98052,47.6984
8,1740,0,1963-01-01,0,98040,47.5748
8,1210,0,2014-01-01,0,98029,47.5513
7,2100,0,1954-01-01,0,98198,47.4222
6,1060,0,1962-01-01,0,98023,47.2878
9,2190,1090,1972-01-01,0,98188,47.426
7,1660,0,1937-01-01,0,98199,47.6409
8,3070,0,2005-01-01,0,98042,47.3666
7,1150,0,1922-01-01,0,98033,47.6755
7,1590,120,1909-01-01,0,98119,47.642
6,1180,0,1959-01-01,0,98027,47.5278
7,2130,0,1972-01-01,0,98034,47.7152
7,1050,0,1951-01-01,0,98126,47.525
8,2520,0,2005-01-01,0,98027,47.5401
6,700,0,1943-01-01,0,98055,47.4671
8,2640,0,1998-01-01,0,98074,47.6038
7,1310,1020,1956-01-01,0,98115,47.6955
8,2830,0,1977-01-01,0,98006,47.5582
10,3720,0,2004-01-01,0,98065,47.536
7,1890,0,1960-01-01,0,98028,47.7391
8,2910,0,1998-01-01,0,98065,47.5354
7,1300,0,1941-01-01,0,98056,47.5029
8,2770,0,1985-01-01,0,98072,47.775
8,1420,1100,1960-01-01,0,98146,47.4996
7,1080,260,1910-01-01,0,98105,47.6633
7,960,100,2008-01-01,0,98144,47.5999
8,2480,0,1992-01-01,0,98038,47.381
7,1230,990,1973-01-01,0,98144,47.5754
9,2420,800,2000-01-01,0,98118,47.5434
7,1600,0,1954-01-01,0,98115,47.6968
6,640,0,1918-01-01,0,98136,47.5551
11,3290,320,1994-01-01,0,98117,47.6992
10,2330,1090,2008-01-01,0,98019,47.732
7,1040,800,1952-01-01,0,98108,47.5585
9,2790,0,1999-01-01,0,98005,47.6033
10,4150,1710,2013-01-01,0,98006,47.5382
10,3450,0,1983-01-01,0,98074,47.6319
8,2350,0,2003-01-01,0,98038,47.3507
6,970,280,1903-01-01,0,98115,47.6757
7,1100,900,1916-01-01,0,98103,47.6561
8,1780,480,1985-01-01,0,98074,47.6457
6,950,560,1939-01-01,0,98144,47.5938
9,1800,0,1979-01-01,0,98008,47.6104
9,1620,800,1957-01-01,0,98118,47.5405
7,1750,0,1966-01-01,0,98031,47.4007
8,2660,0,1977-01-01,0,98072,47.7532
10,2640,0,1995-01-01,0,98004,47.6224
8,1180,280,2007-01-01,0,98117,47.6781
8,1570,0,1924-01-01,0,98144,47.5955
7,1010,0,1975-01-01,0,98074,47.6172
6,1200,0,1944-01-01,0,98178,47.4951
10,4040,0,2000-01-01,0,98038,47.4579
8,1540,280,2006-01-01,0,98119,47.6482
10,3790,2020,2004-01-01,0,98033,47.6878
9,1510,1500,1979-01-01,0,98006,47.5519
8,1160,750,1970-01-01,0,98011,47.7374
7,930,710,1982-01-01,0,98106,47.5545
8,1480,0,1954-01-01,0,98136,47.5179
8,1680,840,1965-01-01,0,98177,47.7721
9,1990,850,1974-01-01,0,98034,47.7153
5,840,0,1907-01-01,0,98032,47.3769
8,1730,0,1997-01-01,0,98038,47.4164
10,3140,0,1991-01-01,0,98075,47.5595
7,1080,400,1967-01-01,0,98188,47.4585
7,960,960,1952-01-01,0,98125,47.7209
6,770,0,1951-01-01,0,98146,47.5075
6,1010,0,1943-01-01,0,98056,47.4905
7,1460,0,2002-01-01,0,98074,47.6214
7,940,0,1949-01-01,0,98126,47.5314
9,2840,0,2014-01-01,0,98052,47.7103
7,1430,480,1980-01-01,0,98030,47.3693
9,2430,0,1992-01-01,0,98029,47.5714
7,950,660,1996-01-01,0,98118,47.5565
10,2780,0,1999-01-01,0,98007,47.5939
7,1160,0,1949-01-01,0,98155,47.7364
7,1850,0,1989-01-01,0,98031,47.4031
8,2120,0,1997-01-01,0,98002,47.296
7,1400,1220,1979-01-01,0,98034,47.72
7,2060,0,2004-01-01,0,98198,47.362
7,1060,0,1966-01-01,0,98052,47.6855
7,1500,0,1953-01-01,0,98125,47.7281
7,1820,560,1946-01-01,0,98105,47.6656
8,3045,0,1999-01-01,0,98058,47.4386
8,1700,0,1992-01-01,0,98122,47.6078
7,1240,0,1957-01-01,0,98033,47.6919
7,1410,0,1971-01-01,0,98034,47.7303
6,880,0,1945-01-01,0,98178,47.5002
5,740,0,1949-01-01,0,98031,47.4217
8,2030,0,1976-01-01,0,98052,47.6658
7,1140,950,2001-01-01,0,98034,47.726
7,920,0,1939-01-01,0,98146,47.5015
7,1180,0,1968-01-01,0,98058,47.4249
7,1260,0,1907-01-01,0,98119,47.644
9,2070,1620,1967-01-01,0,98005,47.5919
7,1200,500,1978-01-01,0,98038,47.3637
6,770,0,1948-01-01,0,98155,47.7467
7,1330,690,1958-01-01,0,98133,47.7368
8,1330,700,1985-01-01,0,98115,47.6892
9,2690,0,2002-01-01,0,98075,47.599
7,1750,0,1991-01-01,0,98033,47.6953
9,3270,0,1993-01-01,0,98053,47.6303
8,2330,0,1978-01-01,0,98007,47.5916
7,1140,580,1978-01-01,0,98052,47.6972
7,1420,1000,1959-01-01,0,98188,47.4322
7,710,0,1943-01-01,0,98102,47.6414
6,710,0,1942-01-01,0,98106,47.5226
7,1510,0,1923-01-01,1970,98133,47.7038
7,1610,0,1979-01-01,0,98056,47.5184
8,1520,360,2007-01-01,0,98107,47.6666
7,860,360,1921-01-01,0,98055,47.4906
7,1070,990,1957-01-01,0,98008,47.6028
7,1140,200,1981-01-01,0,98042,47.3553
6,1030,0,1959-01-01,0,98058,47.4565
8,2717,0,2005-01-01,0,98001,47.3373
7,860,500,1975-01-01,0,98177,47.7295
6,1260,0,1945-01-01,0,98178,47.5003
7,2240,0,1992-01-01,0,98155,47.7348
8,2080,0,1988-01-01,0,98092,47.261
8,1690,1070,1967-01-01,0,98040,47.5402
8,3000,0,1975-01-01,0,98038,47.4032
8,2200,1110,2010-01-01,0,98136,47.5511
7,1630,0,1968-01-01,0,98077,47.7566
7,900,0,1972-01-01,0,98034,47.7314
6,760,120,1918-01-01,0,98118,47.5643
7,1620,0,1956-01-01,0,98008,47.6041
8,1090,520,1973-01-01,0,98112,47.6279
7,1730,0,2005-01-01,0,98166,47.4648
7,1540,100,1916-01-01,0,98105,47.6624
8,1370,470,1974-01-01,0,98033,47.6729
11,4700,0,2002-01-01,0,98006,47.5417
12,3340,1160,1990-01-01,0,98004,47.6323
8,1420,360,1979-01-01,0,98001,47.2949
10,3800,0,1986-01-01,0,98006,47.5689
10,2980,0,1992-01-01,0,98075,47.595
8,1590,1190,1978-01-01,0,98034,47.7284
4,560,0,1947-01-01,0,98106,47.5335
7,2060,0,1968-01-01,0,98118,47.5631
8,1140,0,1954-01-01,0,98177,47.709
7,1890,0,1919-01-01,0,98105,47.6662
7,1350,740,1978-01-01,0,98155,47.7598
8,3460,0,1932-01-01,1986,98022,47.2046
7,880,440,1942-01-01,0,98126,47.5265
6,1000,240,1943-01-01,0,98070,47.5026
7,810,0,1980-01-01,0,98118,47.5313
8,1880,0,1924-01-01,0,98112,47.6453
9,2680,0,1988-01-01,0,98058,47.4395
7,2040,0,1954-01-01,0,98133,47.7601
7,1290,890,1977-01-01,0,98056,47.5157
7,1870,0,2009-01-01,0,98038,47.3844
8,1790,520,1989-01-01,0,98006,47.5473
7,1120,0,1944-01-01,1989,98011,47.7372
7,1340,0,1959-01-01,0,98178,47.4916
7,1260,0,1970-01-01,0,98011,47.7664
7,1200,0,1977-01-01,0,98010,47.3492
7,2400,0,2004-01-01,0,98042,47.3692
7,940,0,1954-01-01,0,98002,47.2979
7,860,0,1949-01-01,0,98178,47.5005
10,1980,410,1948-01-01,0,98105,47.6515
7,3130,0,2005-01-01,0,98042,47.3828
8,2960,590,1948-01-01,0,98125,47.7218
6,1470,0,2005-01-01,0,98038,47.3502
6,910,0,1957-01-01,0,98058,47.4572
7,1470,1160,1963-01-01,0,98055,47.4496
7,1060,720,1963-01-01,0,98055,47.4414
7,900,530,1925-01-01,1987,98065,47.5513
7,1510,1220,1962-01-01,0,98058,47.4602
6,900,0,1954-01-01,0,98198,47.4217
8,1130,610,1977-01-01,0,98070,47.3948
9,2905,0,2003-01-01,0,98031,47.4084
7,1390,840,1959-01-01,0,98146,47.5008
8,1340,340,1960-01-01,0,98177,47.7575
7,1240,0,1954-01-01,0,98006,47.5716
10,2220,1010,1998-01-01,0,98116,47.562
7,1280,1280,1965-01-01,0,98027,47.5225
7,2600,0,2002-01-01,0,98065,47.5359
6,1200,0,1972-01-01,0,98070,47.4557
7,1660,0,1915-01-01,0,98117,47.6755
7,1140,0,1982-01-01,0,98033,47.7027
9,3050,0,1988-01-01,0,98092,47.3326
6,800,0,1942-01-01,0,98168,47.496
7,1200,500,1964-01-01,0,98133,47.7589
9,2630,0,1963-01-01,0,98040,47.5459
7,980,980,1950-01-01,0,98106,47.53
7,1180,0,1962-01-01,0,98058,47.4502
7,1360,600,1969-01-01,0,98058,47.4368
11,2490,1760,1984-01-01,0,98004,47.6377
8,1950,0,1966-01-01,0,98023,47.3127
9,2720,880,1947-01-01,2014,98112,47.6189
9,1610,450,1975-01-01,0,98040,47.5402
7,1090,550,1971-01-01,0,98034,47.7244
8,2230,500,1909-01-01,0,98119,47.642
6,1530,0,1942-01-01,2004,98126,47.516
9,3060,0,2007-01-01,0,98029,47.555
10,2130,730,1933-01-01,0,98199,47.6395
8,1030,0,2008-01-01,0,98103,47.6975
8,2460,0,1998-01-01,0,98074,47.6041
9,2500,0,2013-01-01,0,98056,47.5127
7,1490,340,1947-01-01,0,98106,47.5317
8,1930,890,1917-01-01,0,98105,47.6688
8,2440,1310,1924-01-01,0,98115,47.6747
7,2070,0,2003-01-01,0,98092,47.3357
7,1250,530,1974-01-01,0,98031,47.4093
8,1480,720,1959-01-01,0,98056,47.5215
9,1860,1380,1977-01-01,0,98074,47.6298
10,2880,0,1996-01-01,0,98075,47.5879
7,980,590,1947-01-01,0,98177,47.7166
8,1810,1370,2006-01-01,0,98056,47.489
6,1310,0,1970-01-01,0,98052,47.6487
7,910,0,1981-01-01,0,98058,47.4297
